epoch,accuracy,loss
0,0.7425249218940735,0.21151459217071533
1,0.7427094578742981,0.20777013897895813
2,0.7430786490440369,0.20580922067165375
3,0.7428940534591675,0.20402781665325165
4,0.7421557903289795,0.20209650695323944
5,0.7416020631790161,0.20249223709106445
6,0.7423403263092041,0.20145395398139954
7,0.7434477806091309,0.19880403578281403
8,0.7416020631790161,0.19687293469905853
9,0.7471391558647156,0.1922701597213745
10,0.7458471655845642,0.19135524332523346
11,0.7478774189949036,0.18636327981948853
12,0.753045380115509,0.1853359490633011
13,0.7545219659805298,0.1790650486946106
14,0.7624584436416626,0.17638146877288818
15,0.7676264047622681,0.17073702812194824
16,0.7740863561630249,0.16549675166606903
17,0.7792543172836304,0.162737637758255
18,0.7851606011390686,0.15483850240707397
19,0.792543351650238,0.1505567878484726
20,0.7969730496406555,0.1452804058790207
21,0.8078626990318298,0.14104841649532318
22,0.815983772277832,0.13320806622505188
23,0.8228128552436829,0.1274642050266266
24,0.8276116847991943,0.1242973655462265
25,0.831672191619873,0.11973174661397934
26,0.8355481624603271,0.11587972939014435
27,0.8385012745857239,0.11268413811922073
28,0.8418235778808594,0.10911498963832855
29,0.8442229628562927,0.10583856701850891
30,0.8490217924118042,0.10425122082233429
31,0.8475452065467834,0.10237007588148117
32,0.8527131676673889,0.09985458850860596
33,0.8532668948173523,0.09872709959745407
34,0.8552971482276917,0.09657172113656998
35,0.8584348559379578,0.09507396817207336
36,0.857327401638031,0.09331431984901428
37,0.8602805733680725,0.09263354539871216
38,0.8610188364982605,0.09167848527431488
39,0.8632336854934692,0.09092829376459122
