epoch,accuracy,loss
0,0.9876338243484497,0.011610938236117363
1,1.0,9.83105564955622e-06
2,1.0,1.2833801520173438e-05
3,1.0,1.3077564062768943e-06
4,1.0,3.392751466435584e-07
5,1.0,6.127527285570977e-08
6,1.0,3.2953114015299434e-08
7,1.0,3.788666713688826e-09
8,1.0,2.069804327931024e-09
9,1.0,4.443745371673913e-10
10,1.0,1.6199688812612578e-10
11,1.0,8.083758662458251e-11
12,1.0,4.6654267255030746e-11
13,1.0,2.8719358488582536e-11
14,1.0,1.8698369241842983e-11
15,1.0,1.2764159521005958e-11
16,1.0,9.09858299813493e-12
17,1.0,6.718813005957003e-12
18,1.0,5.133536391116467e-12
19,1.0,4.032966235273383e-12
20,1.0,3.2550043389811822e-12
21,1.0,2.6862240730396447e-12
22,1.0,2.2636675520160132e-12
23,1.0,1.9376395019726766e-12
24,1.0,1.6891619396622315e-12
25,1.0,1.4931371026746798e-12
26,1.0,1.3390157038717376e-12
27,1.0,1.211044502527625e-12
28,1.0,1.108173882519159e-12
29,1.0,1.0245691014348912e-12
30,1.0,9.521279164398377e-13
31,1.0,8.960871324473207e-13
32,1.0,8.46209441494189e-13
33,1.0,8.021054523701943e-13
34,1.0,7.662537054517471e-13
35,1.0,7.353822412126121e-13
36,1.0,7.092312848122617e-13
37,1.0,6.889202207836786e-13
38,1.0,6.66257739083409e-13
39,1.0,6.517957289349507e-13
