epoch,accuracy,loss
0,0.8857511878013611,0.08049074560403824
1,0.9320782423019409,0.05191969498991966
2,0.950904369354248,0.04086281359195709
3,0.961609423160553,0.03261002153158188
4,0.9737910628318787,0.025451460853219032
5,0.9787744283676147,0.020366301760077477
6,0.985049843788147,0.01529564056545496
7,0.9896640777587891,0.011869475245475769
8,0.9918789267539978,0.009090621024370193
9,0.9957548975944519,0.006595197599381208
10,0.9976006150245667,0.005160702392458916
11,0.9977851510047913,0.004355203360319138
12,0.9987080097198486,0.0034942084457725286
13,0.9990771412849426,0.0028931815177202225
14,0.9994462728500366,0.002315795049071312
15,0.9994462728500366,0.0019553108140826225
16,0.999630868434906,0.0015796470688655972
17,0.9998154044151306,0.0012542795157060027
18,0.9998154044151306,0.0010601873509585857
19,1.0,0.0008131252252496779
20,1.0,0.0007330453954637051
21,1.0,0.0005811488954350352
22,1.0,0.0003815266245510429
23,1.0,0.00026418015477247536
24,1.0,0.0002535114181227982
25,1.0,0.00016806965868454427
26,1.0,0.00010964613466057926
27,1.0,5.784212044090964e-05
28,1.0,6.897136336192489e-05
29,1.0,2.212614162999671e-05
30,1.0,3.505355562083423e-05
31,1.0,3.476299752946943e-05
32,1.0,4.319102572480915e-06
33,1.0,3.105984433204867e-06
34,1.0,3.8087043776613427e-06
35,1.0,1.6783504861450638e-06
36,1.0,4.830315560866438e-07
37,1.0,2.8360270221128303e-07
38,1.0,1.9124095729239343e-07
39,1.0,1.5731546909591998e-07
