epoch,accuracy,loss
0,0.6666666865348816,0.23759500682353973
1,0.9041666388511658,0.09741293638944626
2,0.9587963223457336,0.055465005338191986
3,0.9856481552124023,0.031251415610313416
4,0.9958333373069763,0.01682950370013714
5,0.9990741014480591,0.009609910659492016
6,0.9995370507240295,0.005359371658414602
7,0.9995370507240295,0.0034653202164918184
8,1.0,0.0015962456818670034
9,1.0,0.0009706800919957459
10,1.0,0.0004872822610195726
11,1.0,0.00017576866957824677
12,1.0,0.00010123518586624414
13,1.0,1.6484193110954948e-05
14,1.0,1.6968160707619973e-05
15,1.0,1.9764229364227504e-06
16,1.0,3.8904207144696556e-07
17,1.0,3.793137182128703e-08
18,1.0,1.334571297917364e-08
19,1.0,6.256433149331997e-09
20,1.0,3.6077074661022834e-09
21,1.0,2.31074692713662e-09
22,1.0,1.5992771551509577e-09
23,1.0,1.1587593107265093e-09
24,1.0,8.781452232042852e-10
25,1.0,6.966489052295799e-10
26,1.0,5.739745900790183e-10
27,1.0,4.7946857595349e-10
28,1.0,4.0913719634438905e-10
29,1.0,3.5747782511919013e-10
30,1.0,3.153815264500537e-10
31,1.0,2.8344823710391154e-10
32,1.0,2.567972778866334e-10
33,1.0,2.352463224220003e-10
34,1.0,2.1753017442893707e-10
35,1.0,2.0292380276121236e-10
36,1.0,1.9049577193452905e-10
37,1.0,1.8011170332954407e-10
38,1.0,1.7134334229229609e-10
39,1.0,1.6378891298796106e-10
