epoch,accuracy,loss
0,0.8671296238899231,0.09977477788925171
1,0.9995370507240295,0.002543332288041711
2,1.0,7.08440938979038e-06
3,1.0,3.225798934636259e-07
4,1.0,3.4612003929623825e-08
5,1.0,2.0782471230051947e-11
6,1.0,3.854531711172671e-12
7,1.0,1.1699234246306811e-12
8,1.0,4.633067475674768e-13
9,1.0,2.2080280041424788e-13
10,1.0,1.163776919884535e-13
11,1.0,6.645054786372923e-14
12,1.0,4.0542056338596297e-14
13,1.0,2.65285738526317e-14
14,1.0,1.8133642170855592e-14
15,1.0,1.2737136818625084e-14
16,1.0,9.500219892450562e-15
17,1.0,7.164639195778814e-15
18,1.0,5.921189323495344e-15
19,1.0,4.796163551083971e-15
20,1.0,4.111937112555525e-15
21,1.0,3.3306690738754696e-15
22,1.0,3.0411887878877344e-15
23,1.0,2.7648665234608844e-15
24,1.0,2.5017024923531563e-15
25,1.0,2.3750549731126405e-15
26,1.0,2.0148491300950658e-15
27,1.0,1.901359632415435e-15
28,1.0,1.901359632415435e-15
29,1.0,1.7911597989447034e-15
30,1.0,1.6842494179246338e-15
31,1.0,1.5806285952343446e-15
32,1.0,1.5806285952343446e-15
33,1.0,1.480297330873836e-15
34,1.0,1.480297330873836e-15
35,1.0,1.28950347714216e-15
36,1.0,1.480297330873836e-15
37,1.0,1.480297330873836e-15
38,1.0,1.28950347714216e-15
39,1.0,1.28950347714216e-15
