epoch,accuracy,loss
0,0.5861111283302307,0.27884501218795776
1,0.8314814567565918,0.14495399594306946
2,0.9069444537162781,0.09509530663490295
3,0.9541666507720947,0.059578824788331985
4,0.9782407283782959,0.03703397884964943
5,0.9935185313224792,0.020823121070861816
6,0.9976851940155029,0.012007830664515495
7,0.9986110925674438,0.0078994520008564
8,0.9995370507240295,0.004843628499656916
9,1.0,0.002955267671495676
10,1.0,0.0014278722228482366
11,1.0,0.0008226329227909446
12,1.0,0.0006388569599948823
13,1.0,0.00022993914899416268
14,1.0,0.00010813301923917606
15,1.0,4.331141462898813e-05
16,1.0,1.5127536244108342e-05
17,1.0,4.9456248234491795e-06
18,1.0,1.2564146345539484e-06
19,1.0,3.4888270761257445e-07
20,1.0,6.460081891646041e-08
21,1.0,2.1279399575746538e-08
22,1.0,9.062417483107765e-09
23,1.0,5.172647643547634e-09
24,1.0,2.879278371281657e-09
25,1.0,2.0955031043712324e-09
26,1.0,1.3883192373498332e-09
27,1.0,1.1272135447271125e-09
28,1.0,8.459804523575087e-10
29,1.0,6.779076189289412e-10
30,1.0,5.498738131493042e-10
31,1.0,4.599194636245585e-10
32,1.0,3.865240350009458e-10
33,1.0,3.397749859246346e-10
34,1.0,2.9989283278908374e-10
35,1.0,2.7049881778928864e-10
36,1.0,2.4365057194053463e-10
37,1.0,2.2394136545145216e-10
38,1.0,2.0658322275046714e-10
39,1.0,1.9126168704364233e-10
