epoch,accuracy,loss
0,0.581346869468689,0.2696310579776764
1,0.7061978578567505,0.2000506967306137
2,0.7476162314414978,0.17548753321170807
3,0.7833730578422546,0.1544366180896759
4,0.8227056264877319,0.13836081326007843
5,0.8316448330879211,0.12790730595588684
6,0.8483313322067261,0.11658255010843277
7,0.8641239404678345,0.1014147400856018
8,0.8840882182121277,0.08596982061862946
9,0.9040524363517761,0.07291470468044281
10,0.918653130531311,0.0641859844326973
11,0.9317640066146851,0.053586579859256744
12,0.9410011768341064,0.0467970110476017
13,0.9544100165367126,0.0375605970621109
14,0.9579856991767883,0.031915806233882904
15,0.968116819858551,0.026153214275836945
16,0.9755661487579346,0.02220068871974945
17,0.9797377586364746,0.018247464671730995
18,0.9812276363372803,0.015579016879200935
19,0.9842073917388916,0.013894688338041306
20,0.9880810379981995,0.01059687975794077
21,0.9865911602973938,0.010247668251395226
22,0.9907628297805786,0.008097570389509201
23,0.991358757019043,0.007562678772956133
24,0.9925506711006165,0.006987693719565868
25,0.9928486347198486,0.005845234729349613
26,0.9925506711006165,0.005621804390102625
27,0.9946364760398865,0.004791795741766691
28,0.9940405488014221,0.004772581625729799
29,0.9943385124206543,0.004290534183382988
30,0.9952324032783508,0.0037625953555107117
31,0.9943385124206543,0.0038536572828888893
32,0.9949344396591187,0.0035645479802042246
33,0.995530366897583,0.003323388984426856
34,0.99582839012146,0.0032255903352051973
35,0.995530366897583,0.003260147524997592
36,0.9952324032783508,0.00316513329744339
37,0.995530366897583,0.002937163459137082
38,0.9961263537406921,0.0028772989753633738
39,0.99582839012146,0.002907644724473357
