epoch,accuracy,loss
0,0.3768518567085266,0.36679139733314514
1,0.41805556416511536,0.34368908405303955
2,0.4342592656612396,0.3343978524208069
3,0.45277777314186096,0.3311994969844818
4,0.45601850748062134,0.324061781167984
5,0.46759259700775146,0.3190205693244934
6,0.4731481373310089,0.3137294352054596
7,0.5009258985519409,0.30859822034835815
8,0.510185182094574,0.3017156720161438
9,0.5199074149131775,0.29645124077796936
10,0.5268518328666687,0.287659615278244
11,0.5518518686294556,0.2809392809867859
12,0.5652777552604675,0.27140679955482483
13,0.5810185074806213,0.26472821831703186
14,0.6060185432434082,0.25209158658981323
15,0.6199073791503906,0.24212075769901276
16,0.6550925970077515,0.2291603833436966
17,0.6689814925193787,0.21746470034122467
18,0.6949074268341064,0.2053176909685135
19,0.7087963223457336,0.194034144282341
20,0.7333333492279053,0.18108461797237396
21,0.7518518567085266,0.16908809542655945
22,0.7754629850387573,0.15669885277748108
23,0.8013888597488403,0.14356772601604462
24,0.8194444179534912,0.13131177425384521
25,0.8342592716217041,0.12319604307413101
26,0.8495370149612427,0.11248821765184402
27,0.8634259104728699,0.1028701663017273
28,0.8800926208496094,0.0949077382683754
29,0.8939814567565918,0.08696381002664566
30,0.9064815044403076,0.07910510152578354
31,0.9152777791023254,0.07393389940261841
32,0.9212962985038757,0.06711054593324661
33,0.925000011920929,0.061900705099105835
34,0.9328703880310059,0.05858567729592323
35,0.9393518567085266,0.05387812852859497
36,0.9458333253860474,0.05086468905210495
37,0.9490740895271301,0.04696108400821686
38,0.9541666507720947,0.04372771456837654
39,0.9583333134651184,0.041488680988550186
