epoch,accuracy,loss
0,0.5268518328666687,0.30030006170272827
1,0.7592592835426331,0.18194115161895752
2,0.8671296238899231,0.1242649108171463
3,0.9208333492279053,0.08652332425117493
4,0.9564814567565918,0.057259876281023026
5,0.9819444417953491,0.03600394353270531
6,0.9939814805984497,0.020904550328850746
7,0.9976851940155029,0.01207213569432497
8,0.9990741014480591,0.006855060812085867
9,1.0,0.004253841005265713
10,1.0,0.002244882984086871
11,1.0,0.0015113314148038626
12,1.0,0.0009638640331104398
13,1.0,0.0004376807773951441
14,1.0,0.00027969441725872457
15,1.0,0.00011962791904807091
16,1.0,4.929947681375779e-05
17,1.0,2.459160350554157e-05
18,1.0,1.2591248378157616e-05
19,1.0,5.614927886199439e-06
20,1.0,2.5953775093512377e-06
21,1.0,1.3151257007848471e-06
22,1.0,9.436652135264012e-07
23,1.0,7.21090884781006e-07
24,1.0,5.573274393100291e-07
25,1.0,4.310687415909342e-07
26,1.0,3.480142254375096e-07
27,1.0,2.9303572546268697e-07
28,1.0,2.6675442654777726e-07
29,1.0,2.3674354565628164e-07
30,1.0,2.0868378669547383e-07
31,1.0,1.8831190118362429e-07
32,1.0,1.7503741389646166e-07
33,1.0,1.6120824852805526e-07
34,1.0,1.5143757536861813e-07
35,1.0,1.4368667677899793e-07
36,1.0,1.3745567173373274e-07
37,1.0,1.3124697773037042e-07
38,1.0,1.2600540344465117e-07
39,1.0,1.2220105816140858e-07
