epoch,accuracy,loss
0,0.8152454495429993,0.13571128249168396
1,0.880767822265625,0.09111291915178299
2,0.8977482318878174,0.08050646632909775
3,0.9097452759742737,0.07225309312343597
4,0.9232189059257507,0.06368865072727203
5,0.9333702325820923,0.05639030039310455
6,0.9449981451034546,0.04759933799505234
7,0.9516426920890808,0.040921375155448914
8,0.9649317264556885,0.030726032331585884
9,0.9760059118270874,0.023033810779452324
10,0.9835732579231262,0.016748694702982903
11,0.9874492287635803,0.012359054759144783
12,0.9913251996040344,0.00925594661384821
13,0.9944629073143005,0.006640338804572821
14,0.9953857660293579,0.004922365304082632
15,0.9974160194396973,0.0034473526757210493
16,0.9981542825698853,0.0027396066579967737
17,0.9981542825698853,0.0019520947244018316
18,0.9987080097198486,0.0015221703797578812
19,0.998892605304718,0.0012174880830571055
20,0.9990771412849426,0.0008667269721627235
21,0.999261736869812,0.0007691498030908406
22,0.999261736869812,0.000577649800106883
23,0.999261736869812,0.0004919305210933089
24,0.999261736869812,0.00044327136129140854
25,0.999261736869812,0.00040728546446189284
26,0.999261736869812,0.0003871728840749711
27,0.999261736869812,0.00035933751496486366
28,0.999261736869812,0.0003449556534178555
29,0.999261736869812,0.00033283172524534166
30,0.999261736869812,0.00032448844285681844
31,0.999261736869812,0.00030810452881269157
32,0.999261736869812,0.00029979049577377737
33,0.999261736869812,0.00028791441582143307
34,0.999261736869812,0.0002766811230685562
35,0.999261736869812,0.00027156772557646036
36,0.9994462728500366,0.00026167399482801557
37,0.9994462728500366,0.0002512139908503741
38,0.9994462728500366,0.00024112181563396007
39,0.9994462728500366,0.0002305344387423247
