epoch,accuracy,loss
0,0.9839423894882202,0.01706797070801258
1,1.0,0.0003502050240058452
2,1.0,3.262295285821892e-05
3,1.0,2.30600344366394e-05
4,1.0,2.613005563034676e-06
5,1.0,1.8255510440212674e-05
6,1.0,5.039339043833024e-07
7,1.0,1.4639959999840357e-07
8,1.0,1.0596211552638124e-07
9,1.0,1.0447894993603768e-08
10,1.0,2.9667499568120093e-09
11,1.0,9.502852948983787e-10
12,1.0,5.39047251280067e-10
13,1.0,2.6086932614077796e-10
14,1.0,1.2808633320648966e-10
15,1.0,7.25243476384918e-11
16,1.0,4.64434740665709e-11
17,1.0,3.124145733779393e-11
18,1.0,2.177358640609306e-11
19,1.0,1.6047663198293094e-11
20,1.0,1.220327398160359e-11
21,1.0,9.536233781803904e-12
22,1.0,7.671507526452181e-12
23,1.0,6.3463505284300226e-12
24,1.0,5.34650795858127e-12
25,1.0,4.580817929838998e-12
26,1.0,3.9971012610884316e-12
27,1.0,3.5239710455270412e-12
28,1.0,3.1790793955654983e-12
29,1.0,2.876009543364977e-12
30,1.0,2.644518068070645e-12
31,1.0,2.443796900952755e-12
32,1.0,2.279573882088548e-12
33,1.0,2.1417143232504987e-12
34,1.0,2.0256277124403033e-12
35,1.0,1.9260394060888197e-12
36,1.0,1.8410080317859956e-12
37,1.0,1.7697586018189382e-12
38,1.0,1.7065923327286292e-12
39,1.0,1.6553999924312501e-12
