epoch,accuracy,loss
0,0.8425618410110474,0.12483572214841843
1,0.8925802707672119,0.08587134629487991
2,0.9097452759742737,0.07333358377218246
3,0.9178663492202759,0.06448876857757568
4,0.9322628378868103,0.05726053565740585
5,0.9516426920890808,0.04441685229539871
6,0.9592100381851196,0.03651624917984009
7,0.9660391211509705,0.02967841736972332
8,0.9745293259620667,0.023234860971570015
9,0.9832041263580322,0.018044522032141685
10,0.986157238483429,0.013816670514643192
11,0.9905869364738464,0.010378078557550907
12,0.9926171898841858,0.007826593704521656
13,0.9959394335746765,0.005695789586752653
14,0.9961240291595459,0.0047535342164337635
15,0.9977851510047913,0.0036400784738361835
16,0.9972314238548279,0.0032292967662215233
17,0.9981542825698853,0.002353305695578456
18,0.998892605304718,0.0018837645184248686
19,0.998892605304718,0.0012719138758257031
20,0.999261736869812,0.0011354093439877033
21,0.999261736869812,0.001044968026690185
22,0.9994462728500366,0.0008272640407085419
23,0.999630868434906,0.0007342636818066239
24,0.999630868434906,0.0005846194108016789
25,0.999630868434906,0.000524908013176173
26,0.999630868434906,0.00045047211460769176
27,0.999630868434906,0.00046666801790706813
28,0.999630868434906,0.0004159076197538525
29,0.999630868434906,0.0003845620958600193
30,0.999630868434906,0.0003594950248952955
31,0.999630868434906,0.0003492991381790489
32,0.999630868434906,0.0003215577744413167
33,0.999630868434906,0.0003102035552728921
34,0.999630868434906,0.0002985325700137764
35,0.999630868434906,0.0002892164920922369
36,0.999630868434906,0.00028000984457321465
37,0.999630868434906,0.00027586909709498286
38,0.999630868434906,0.00026966497534886
39,0.999630868434906,0.00026378416805528104
