epoch,accuracy,loss
0,0.664814829826355,0.23935475945472717
1,0.8967592716217041,0.09855945408344269
2,0.9592592716217041,0.05502024292945862
3,0.9879629611968994,0.03162466734647751
4,0.9962962865829468,0.017865687608718872
5,0.9986110925674438,0.009720280766487122
6,0.9995370507240295,0.005802745930850506
7,1.0,0.0031598065979778767
8,1.0,0.0018965421477332711
9,1.0,0.0010827445657923818
10,1.0,0.0004570068558678031
11,1.0,0.00020954807405360043
12,1.0,8.45608301460743e-05
13,1.0,3.214561365894042e-05
14,1.0,7.231394192785956e-06
15,1.0,3.832417405646993e-06
16,1.0,1.1853343266921001e-06
17,1.0,5.337499828783621e-07
18,1.0,3.089718063620239e-07
19,1.0,2.3310289520850347e-07
20,1.0,1.5203428915810946e-07
21,1.0,1.1257265697395269e-07
22,1.0,9.344444862335877e-08
23,1.0,7.171901472702302e-08
24,1.0,5.8564602056776494e-08
25,1.0,4.969377442876066e-08
26,1.0,4.354492588731773e-08
27,1.0,3.84094462901885e-08
28,1.0,3.4240500212945335e-08
29,1.0,3.116430491445499e-08
30,1.0,2.8703377452643508e-08
31,1.0,2.6680833542513938e-08
32,1.0,2.492333450732076e-08
33,1.0,2.3574909135959388e-08
34,1.0,2.237914920044659e-08
35,1.0,2.1372079217485407e-08
36,1.0,2.051305436623352e-08
37,1.0,1.980481556529412e-08
38,1.0,1.9160214748126236e-08
39,1.0,1.867446286496488e-08
