epoch,accuracy,loss
0,0.878128707408905,0.08764930069446564
1,0.9624553322792053,0.030878182500600815
2,0.9725863933563232,0.022085264325141907
3,0.9839094281196594,0.014971342869102955
4,0.9868891835212708,0.011591521091759205
5,0.9907628297805786,0.008622032590210438
6,0.9925506711006165,0.006716583389788866
7,0.9937425255775452,0.005160750821232796
8,0.99582839012146,0.004165244288742542
9,0.99582839012146,0.0033172019757330418
10,0.9961263537406921,0.002937507815659046
11,0.9973182082176208,0.0022950696293264627
12,0.9967222809791565,0.00221059937030077
13,0.9985101222991943,0.0015074398834258318
14,0.9985101222991943,0.0012075296835973859
15,0.9982121586799622,0.0011537338141351938
16,0.9991060495376587,0.0007756346021778882
17,0.9991060495376587,0.0006854860112071037
18,0.9991060495376587,0.000532114936504513
19,0.9991060495376587,0.0005562336882576346
20,0.9991060495376587,0.0004468329425435513
21,0.9994040727615356,0.00040170244756154716
22,0.9994040727615356,0.00041767864604480565
23,0.9994040727615356,0.00037477511796168983
24,0.9994040727615356,0.00036803961847908795
25,0.9994040727615356,0.00031438679434359074
26,0.9994040727615356,0.00032190795172937214
27,0.9994040727615356,0.0003029674990102649
28,0.9994040727615356,0.00029451519367285073
29,0.9994040727615356,0.00027992823743261397
30,0.9997020363807678,0.00024155201390385628
31,0.9994040727615356,0.0002582245215307921
32,0.9994040727615356,0.00024679143098182976
33,0.9994040727615356,0.0002401622332399711
34,0.9997020363807678,0.00022327661281451583
35,0.9997020363807678,0.0002321775973541662
36,0.9997020363807678,0.00020500743994489312
37,0.9997020363807678,0.00021569155796896666
38,0.9997020363807678,0.00019575169426389039
39,0.9997020363807678,0.00021388265304267406
