epoch,accuracy,loss
0,0.6394517421722412,0.24411159753799438
1,0.6397497057914734,0.2345198094844818
2,0.6552443504333496,0.22966963052749634
3,0.6722288727760315,0.21930205821990967
4,0.7026221752166748,0.20022429525852203
5,0.7508939504623413,0.17479583621025085
6,0.8003575801849365,0.14671047031879425
7,0.8447556495666504,0.11739040166139603
8,0.8799165487289429,0.08993864059448242
9,0.9010726809501648,0.07260499894618988
10,0.9347437620162964,0.05289068818092346
11,0.9451728463172913,0.0455700047314167
12,0.957091748714447,0.035677406936883926
13,0.9663289785385132,0.02824166603386402
14,0.9710965156555176,0.024714970961213112
15,0.9752681851387024,0.020150233060121536
16,0.9794397950172424,0.017087401822209358
17,0.9809296727180481,0.014717423357069492
18,0.9827175140380859,0.01303249690681696
19,0.9856972694396973,0.011032097972929478
20,0.9859952330589294,0.009588451124727726
21,0.9877830743789673,0.008702651597559452
22,0.9895709156990051,0.007369056344032288
23,0.9904648661613464,0.0066708787344396114
24,0.9907628297805786,0.005952418316155672
25,0.9910607933998108,0.0055052004754543304
26,0.9919546842575073,0.0051411851309239864
27,0.9928486347198486,0.004757620394229889
28,0.9922527074813843,0.0042379735969007015
29,0.9931465983390808,0.004232832696288824
30,0.993444561958313,0.003710186341777444
31,0.9937425255775452,0.003601133357733488
32,0.9943385124206543,0.0035132255870848894
33,0.9940405488014221,0.0032937813084572554
34,0.9940405488014221,0.0031024517957121134
35,0.9946364760398865,0.002884645713493228
36,0.995530366897583,0.0027401961851865053
37,0.9946364760398865,0.002703325357288122
38,0.9952324032783508,0.00255593447946012
39,0.9949344396591187,0.0025704302825033665
