epoch,accuracy,loss
0,0.6495828628540039,0.24927227199077606
1,0.7294397950172424,0.19332700967788696
2,0.7550655603408813,0.17560607194900513
3,0.7881406545639038,0.15894238650798798
4,0.7997615933418274,0.15108536183834076
5,0.820321798324585,0.13882985711097717
6,0.8367103934288025,0.12117239832878113
7,0.8665077686309814,0.10144209116697311
8,0.8834922313690186,0.09207173436880112
9,0.8945173025131226,0.07949217408895493
10,0.9085220694541931,0.06953196972608566
11,0.9269964098930359,0.05932538956403732
12,0.9404052495956421,0.048669636249542236
13,0.9532181024551392,0.040258847177028656
14,0.9597735404968262,0.033736083656549454
15,0.968116819858551,0.027230259031057358
16,0.9758641123771667,0.023417869582772255
17,0.9794397950172424,0.019256364554166794
18,0.9803337454795837,0.017705930396914482
19,0.9865911602973938,0.013143029063940048
20,0.9880810379981995,0.010440768674015999
21,0.9910607933998108,0.009431722573935986
22,0.9919546842575073,0.008106619119644165
23,0.9937425255775452,0.006418270990252495
24,0.9943385124206543,0.00562707893550396
25,0.9946364760398865,0.004914195276796818
26,0.9949344396591187,0.004468217026442289
27,0.9952324032783508,0.004117703530937433
28,0.995530366897583,0.0037338112015277147
29,0.9952324032783508,0.0037562521174550056
30,0.99582839012146,0.0033994284458458424
31,0.99582839012146,0.003185052191838622
32,0.995530366897583,0.0031814437825232744
33,0.99582839012146,0.003047109115868807
34,0.995530366897583,0.0030060564167797565
35,0.99582839012146,0.0028793136589229107
36,0.99582839012146,0.0028274627402424812
37,0.99582839012146,0.002800075337290764
38,0.99582839012146,0.0027599839959293604
39,0.99582839012146,0.0027182227931916714
