epoch,accuracy,loss
0,0.5324842929840088,0.2280310094356537
1,0.5389442443847656,0.22221456468105316
2,0.5450350642204285,0.22127650678157806
3,0.5433739423751831,0.2202727049589157
4,0.5466961860656738,0.21965645253658295
5,0.5601698160171509,0.2184094488620758
6,0.5832410454750061,0.21454428136348724
7,0.6323366761207581,0.2042543590068817
8,0.6788482666015625,0.18625716865062714
9,0.7607973217964172,0.15245753526687622
10,0.8501291871070862,0.10612338781356812
11,0.9291251301765442,0.06317254155874252
12,0.9656699895858765,0.037740133702754974
13,0.9802510142326355,0.024018116295337677
14,0.984680712223053,0.017197608947753906
15,0.9863418340682983,0.01255527138710022
16,0.9907715320587158,0.00920667964965105
17,0.9931709170341492,0.007111968006938696
18,0.9952011704444885,0.005456769373267889
19,0.9953857660293579,0.004377724137157202
20,0.9953857660293579,0.003384288167580962
21,0.9953857660293579,0.002818735083565116
22,0.9953857660293579,0.002340614330023527
23,0.9953857660293579,0.002126300474628806
24,0.9953857660293579,0.001920594135299325
25,0.9953857660293579,0.0018471465446054935
26,0.9953857660293579,0.0017764208605512977
27,0.9953857660293579,0.0017542497953400016
28,0.9953857660293579,0.0017309969989582896
29,0.9953857660293579,0.0017157274996861815
30,0.9953857660293579,0.0017026042332872748
31,0.9953857660293579,0.001687693758867681
32,0.9955703020095825,0.0016715532401576638
33,0.9955703020095825,0.001651786151342094
34,0.9955703020095825,0.0016344812465831637
35,0.9955703020095825,0.0016186736756935716
36,0.9955703020095825,0.0016063747461885214
37,0.9955703020095825,0.0015952570829540491
38,0.9955703020095825,0.0015881399158388376
39,0.9957548975944519,0.0015754576306790113
