epoch,accuracy,loss
0,0.9583333134651184,0.03878277540206909
1,1.0,0.00021050336363259703
2,1.0,7.274724680428335e-07
3,1.0,1.9075274693136635e-08
4,1.0,2.3835946549866094e-09
5,1.0,1.3190271097585082e-10
6,1.0,1.674788953354156e-11
7,1.0,3.024306716517544e-12
8,1.0,7.099653981032517e-13
9,1.0,2.0611660436157392e-13
10,1.0,6.979766292930858e-14
11,1.0,2.779669567708632e-14
12,1.0,1.1883498708448095e-14
13,1.0,6.736997671698535e-15
14,1.0,3.480343607303567e-15
15,1.0,1.901359632415435e-15
16,1.0,1.3832556248431077e-15
17,1.0,8.700859018258918e-16
18,1.0,5.937637432781601e-16
19,1.0,5.329070729958988e-16
20,1.0,4.2106235448115844e-16
21,1.0,3.70074332718459e-16
22,1.0,3.70074332718459e-16
23,1.0,2.368475909392639e-16
24,1.0,2.368475909392639e-16
25,1.0,1.9901776279101694e-16
26,1.0,1.6447747973766068e-16
27,1.0,1.9901776279101694e-16
28,1.0,1.6447747973766068e-16
29,1.0,1.6447747973766068e-16
30,1.0,1.9901776279101694e-16
31,1.0,1.6447747973766068e-16
32,1.0,1.332267682489747e-16
33,1.0,1.332267682489747e-16
34,1.0,1.332267682489747e-16
35,1.0,1.332267682489747e-16
36,1.0,1.6447747973766068e-16
37,1.0,1.332267682489747e-16
38,1.0,1.332267682489747e-16
39,1.0,1.6447747973766068e-16
