epoch,accuracy,loss
0,0.37037035822868347,0.3748944103717804
1,0.4555555582046509,0.33033737540245056
2,0.5240740776062012,0.3012063205242157
3,0.5652777552604675,0.2749309241771698
4,0.6189814805984497,0.25409558415412903
5,0.6722221970558167,0.22332927584648132
6,0.7287036776542664,0.19430270791053772
7,0.789814829826355,0.16121672093868256
8,0.8300926089286804,0.13337357342243195
9,0.8773148059844971,0.10142425447702408
10,0.9189814925193787,0.07458867877721786
11,0.9518518447875977,0.05174453184008598
12,0.9685184955596924,0.035705748945474625
13,0.9847221970558167,0.02265111170709133
14,0.9935185313224792,0.014803260564804077
15,0.9967592358589172,0.008914300240576267
16,0.9981481432914734,0.00532202422618866
17,0.9986110925674438,0.0033174087293446064
18,0.9990741014480591,0.002020451473072171
19,0.9995370507240295,0.0015159493777900934
20,0.9995370507240295,0.0008115769014693797
21,0.9995370507240295,0.0005728087853640318
22,0.9995370507240295,0.0004676339158322662
23,0.9995370507240295,0.00029581208946183324
24,0.9995370507240295,0.00023309519747272134
25,0.9995370507240295,0.0001512212911620736
26,1.0,8.006273856153712e-05
27,1.0,7.460857159458101e-05
28,1.0,3.5527416912373155e-05
29,1.0,3.0390528991119936e-05
30,1.0,1.4900243513693567e-05
31,1.0,9.67925734585151e-06
32,1.0,8.166658517438918e-06
33,1.0,6.849094461358618e-06
34,1.0,5.631101885228418e-06
35,1.0,4.270403223927133e-06
36,1.0,3.648310894277529e-06
37,1.0,3.0757084914512234e-06
38,1.0,2.751071633610991e-06
39,1.0,2.378174485784257e-06
