epoch,accuracy,loss
0,0.6018518805503845,0.27711305022239685
1,0.8481481671333313,0.13861055672168732
2,0.9236111044883728,0.08506698161363602
3,0.9555555582046509,0.05684029310941696
4,0.9824073910713196,0.035416968166828156
5,0.989814817905426,0.02284371852874756
6,0.9949073791503906,0.014506667852401733
7,0.9986110925674438,0.00862881913781166
8,0.9995370507240295,0.005297105293720961
9,0.9995370507240295,0.003760196967050433
10,0.9990741014480591,0.002164732199162245
11,0.9995370507240295,0.001422148197889328
12,0.9995370507240295,0.0008868896402418613
13,1.0,0.00048480817349627614
14,1.0,0.00030298379715532064
15,1.0,0.00016993442841339856
16,1.0,7.704907329753041e-05
17,1.0,5.343988232198171e-05
18,1.0,2.1263136659399606e-05
19,1.0,1.280737342312932e-05
20,1.0,7.261500741151394e-06
21,1.0,5.1162833187845536e-06
22,1.0,4.5903052523499355e-06
23,1.0,3.600533091230318e-06
24,1.0,2.950270982182701e-06
25,1.0,2.434379894111771e-06
26,1.0,1.975474788196152e-06
27,1.0,1.7494468238510308e-06
28,1.0,1.5378991520265117e-06
29,1.0,1.388664600199263e-06
30,1.0,1.2971415799256647e-06
31,1.0,1.1896680689460482e-06
32,1.0,1.134867034124909e-06
33,1.0,1.0622088666423224e-06
34,1.0,1.0110532002727268e-06
35,1.0,9.75733883024077e-07
36,1.0,9.373195553052938e-07
37,1.0,9.058239811565727e-07
38,1.0,8.841793714964297e-07
39,1.0,8.609682140559016e-07
