epoch,accuracy,loss
0,0.7783074975013733,0.15099218487739563
1,0.8578665256500244,0.0949302390217781
2,0.8951132297515869,0.07385112345218658
3,0.9183551669120789,0.0596231184899807
4,0.9344457983970642,0.05014841631054878
5,0.9433850049972534,0.044642675668001175
6,0.9567937850952148,0.036538463085889816
7,0.9624553322792053,0.03080548346042633
8,0.9693086743354797,0.025662008672952652
9,0.9770560264587402,0.021653328090906143
10,0.9779499173164368,0.017936069518327713
11,0.9839094281196594,0.01392835471779108
12,0.9883790016174316,0.01217585802078247
13,0.9916567206382751,0.009637289680540562
14,0.9919546842575073,0.008060948923230171
15,0.993444561958313,0.006702795159071684
16,0.9952324032783508,0.0048274509608745575
17,0.9964243173599243,0.004148299340158701
18,0.9970202445983887,0.00340430811047554
19,0.99791419506073,0.002840775530785322
20,0.9982121586799622,0.0024165825452655554
21,0.9985101222991943,0.0019653006456792355
22,0.9988080859184265,0.0014805214013904333
23,0.9988080859184265,0.00122856127563864
24,0.9991060495376587,0.0011098685208708048
25,0.9988080859184265,0.0009563140920363367
26,0.9991060495376587,0.0008372818119823933
27,0.9991060495376587,0.0007139461231417954
28,0.9997020363807678,0.0005903300479985774
29,0.9997020363807678,0.0005087421741336584
30,0.9997020363807678,0.0005016763461753726
31,0.9997020363807678,0.00035876280162483454
32,1.0,0.00030251979478634894
33,1.0,0.0002817067434079945
34,1.0,0.00022021832410246134
35,1.0,0.00022132623416837305
36,1.0,0.00021802082483191043
37,1.0,0.00016698427498340607
38,1.0,0.00015175770386122167
39,1.0,0.00015261181397363544
