epoch,accuracy,loss
0,0.8402838110923767,0.12433812767267227
1,0.9186951518058777,0.07241654396057129
2,0.9340582489967346,0.05966272950172424
3,0.9446792006492615,0.05168847739696503
4,0.9521310925483704,0.04536223039031029
5,0.9579984545707703,0.04067792370915413
6,0.9637165069580078,0.03573380783200264
7,0.9680911898612976,0.031965117901563644
8,0.9725462794303894,0.02832983247935772
9,0.9771620631217957,0.02497357688844204
10,0.9805492758750916,0.02192961424589157
11,0.9839709997177124,0.019080383703112602
12,0.9866348505020142,0.016713567078113556
13,0.9892756938934326,0.01434564869850874
14,0.9905387163162231,0.012601116672158241
15,0.9922381043434143,0.010854722931981087
16,0.9937307834625244,0.009414843283593655
17,0.9939259886741638,0.008247783407568932
18,0.9947870969772339,0.0072250161319971085
19,0.9952004551887512,0.006453836336731911
20,0.995464563369751,0.005763181950896978
21,0.9957745671272278,0.005189546849578619
22,0.9956942200660706,0.004809558857232332
23,0.9959812760353088,0.004409861750900745
24,0.9959927201271057,0.004090439062565565
25,0.9959812760353088,0.003807852743193507
26,0.9961190223693848,0.0036238643806427717
27,0.9962109327316284,0.0034005476627498865
28,0.9961190223693848,0.003257390111684799
29,0.9961994290351868,0.003109292360022664
30,0.9961649775505066,0.003009147709235549
31,0.9962683320045471,0.0028817537240684032
32,0.9963027834892273,0.002811368787661195
33,0.9962109327316284,0.0027289281133562326
34,0.9962568283081055,0.002666144398972392
35,0.9962568283081055,0.0026138629764318466
36,0.996360182762146,0.0025593291502445936
37,0.9963142275810242,0.0025190392043441534
38,0.9964290857315063,0.002469109371304512
39,0.9963946342468262,0.0024360446259379387
40,0.9963831305503845,0.0024087533820420504
41,0.9963716268539429,0.002382633276283741
42,0.9964290857315063,0.002354611176997423
43,0.9963946342468262,0.0023404795210808516
44,0.9965668320655823,0.002317677019163966
45,0.996406078338623,0.0023017902858555317
46,0.9964979290962219,0.0022803987376391888
47,0.9965209364891052,0.002267756499350071
48,0.9965668320655823,0.0022539421916007996
49,0.9965094327926636,0.0022397704888135195
50,0.9964635372161865,0.002235366962850094
51,0.9964979290962219,0.002223437884822488
52,0.9965094327926636,0.00221652677282691
53,0.9964979290962219,0.002209083177149296
54,0.9966357350349426,0.0021989287342876196
55,0.9966012835502625,0.002191711449995637
56,0.9964979290962219,0.00219133123755455
57,0.9965323805809021,0.002181953750550747
58,0.9965438842773438,0.0021803167182952166
59,0.9966127872467041,0.0021762556862086058
60,0.9966701865196228,0.0021681878715753555
61,0.9965209364891052,0.0021693275775760412
62,0.9965668320655823,0.0021648553665727377
63,0.9965323805809021,0.002162154531106353
64,0.9965668320655823,0.0021583344787359238
65,0.9965668320655823,0.002156555885449052
66,0.9966127872467041,0.00215486460365355
67,0.9966472387313843,0.002151588210836053
68,0.9965668320655823,0.0021506177727133036
69,0.996624231338501,0.0021505828481167555
70,0.9966472387313843,0.002148382132872939
71,0.9966127872467041,0.0021471779327839613
72,0.9965898394584656,0.002146044047549367
73,0.9966012835502625,0.0021446608006954193
74,0.996624231338501,0.002143997699022293
75,0.9966012835502625,0.002142945071682334
76,0.9966357350349426,0.0021420426201075315
77,0.9966357350349426,0.0021412395872175694
78,0.9966472387313843,0.0021409743931144476
79,0.9966357350349426,0.002140309661626816
80,0.996624231338501,0.002139576943591237
81,0.9966472387313843,0.002139199525117874
82,0.9966357350349426,0.002138713374733925
83,0.9966472387313843,0.0021385052241384983
84,0.9966357350349426,0.0021382453851401806
85,0.9966586828231812,0.0021378896199166775
86,0.9966357350349426,0.0021375389769673347
87,0.9966357350349426,0.0021372302435338497
88,0.9966472387313843,0.002137023489922285
89,0.9966357350349426,0.0021367406006902456
90,0.9966472387313843,0.0021365387365221977
91,0.9966472387313843,0.002136414172127843
92,0.9966472387313843,0.002136231167241931
93,0.9966472387313843,0.0021360719110816717
94,0.9966472387313843,0.002135949907824397
95,0.9966586828231812,0.0021358192898333073
96,0.9966472387313843,0.002135736169293523
97,0.9966472387313843,0.002135643968358636
98,0.9966472387313843,0.00213553081266582
99,0.9966472387313843,0.0021354469936341047
