epoch,accuracy,loss
0,0.7404946684837341,0.2134770005941391
1,0.7419711947441101,0.20728208124637604
2,0.7412329316139221,0.2026747763156891
3,0.7404946684837341,0.19715045392513275
4,0.7534145712852478,0.18448814749717712
5,0.7825766205787659,0.1635241061449051
6,0.8292728066444397,0.13596151769161224
7,0.8695090413093567,0.10531818121671677
8,0.9138058423995972,0.07683801651000977
9,0.9425987601280212,0.056822411715984344
10,0.960132896900177,0.03926222026348114
11,0.9724990725517273,0.02841099537909031
12,0.9802510142326355,0.020900100469589233
13,0.985788106918335,0.01583181694149971
14,0.9885566830635071,0.011848759837448597
15,0.9924326539039612,0.008860285393893719
16,0.9933554530143738,0.006203781347721815
17,0.9937246441841125,0.0046892547979950905
18,0.9950166344642639,0.0036421800032258034
19,0.9950166344642639,0.002747861435636878
20,0.9955703020095825,0.002328236121684313
21,0.9957548975944519,0.0020313477143645287
22,0.9959394335746765,0.0018714998150244355
23,0.9959394335746765,0.0017245934577658772
24,0.9963086247444153,0.0016042509814724326
25,0.9963086247444153,0.001504429499618709
26,0.9966777563095093,0.0014209633227437735
27,0.9966777563095093,0.0013504025992006063
28,0.9968622922897339,0.0012641651555895805
29,0.9968622922897339,0.001184582943096757
30,0.9972314238548279,0.0011405935510993004
31,0.9974160194396973,0.001088654506020248
32,0.9974160194396973,0.0010218470124527812
33,0.9977851510047913,0.0009604150545783341
34,0.9979697465896606,0.000913490541279316
35,0.9979697465896606,0.0008681120816618204
36,0.9979697465896606,0.0008308098185807467
37,0.9979697465896606,0.0008105181623250246
38,0.9979697465896606,0.0007955838809721172
39,0.9979697465896606,0.0007817393052391708
