epoch,accuracy,loss
0,0.9820967316627502,0.016059059649705887
1,0.999630868434906,0.0008349361596629024
2,1.0,0.00016371652600355446
3,0.9998154044151306,0.0001228359033120796
4,1.0,8.868345503287856e-06
5,1.0,9.618128387955949e-06
6,1.0,2.498152753105387e-06
7,1.0,1.1581423677853309e-06
8,1.0,1.2115508241095085e-07
9,1.0,2.492140716015001e-09
10,1.0,1.3838821755207675e-10
11,1.0,2.2787086453868177e-11
12,1.0,5.074992943249201e-12
13,1.0,1.4054110522923602e-12
14,1.0,4.637812486482651e-13
15,1.0,1.766265221104027e-13
16,1.0,7.624826605604623e-14
17,1.0,3.6521214654902656e-14
18,1.0,1.917403071711142e-14
19,1.0,1.108173882519159e-14
20,1.0,6.82215455256722e-15
21,1.0,4.409089399463016e-15
22,1.0,2.943546006101811e-15
23,1.0,2.1304479515715964e-15
24,1.0,1.705538638141805e-15
25,1.0,1.3875123889195342e-15
26,1.0,1.0491587253916995e-15
27,1.0,8.976864704121732e-16
28,1.0,6.714615990737643e-16
29,1.0,5.90151783032831e-16
30,1.0,5.90151783032831e-16
31,1.0,5.14087747913362e-16
32,1.0,5.14087747913362e-16
33,1.0,4.4326954665491647e-16
34,1.0,4.0982762710613263e-16
35,1.0,4.0982762710613263e-16
36,1.0,4.78022937903846e-16
37,1.0,4.0982762710613263e-16
38,1.0,4.4326954665491647e-16
39,1.0,3.7769712631793525e-16
