epoch,accuracy,loss
0,0.8778147101402283,0.09914584457874298
1,0.9403839111328125,0.052291132509708405
2,0.959763765335083,0.037951432168483734
3,0.9695459604263306,0.02742517553269863
4,0.9826503992080688,0.018215196207165718
5,0.9863418340682983,0.013862328603863716
6,0.9929863214492798,0.00926237367093563
7,0.9948320388793945,0.00705608818680048
8,0.9977851510047913,0.004798109643161297
9,0.9979697465896606,0.003999026957899332
10,0.9987080097198486,0.0031718884129077196
11,0.998892605304718,0.002369535621255636
12,0.999261736869812,0.0016201455146074295
13,0.999261736869812,0.001247510896064341
14,0.9994462728500366,0.0007808627560734749
15,0.999261736869812,0.0005698559107258916
16,0.999630868434906,0.0003069895028602332
17,0.9998154044151306,0.0001927324919961393
18,0.9998154044151306,0.00012371207412797958
19,0.9998154044151306,0.0001000614429358393
20,0.9998154044151306,9.777588275028393e-05
21,1.0,7.492818258469924e-05
22,1.0,4.301132867112756e-05
23,1.0,1.3234962352726143e-05
24,1.0,7.001754511293257e-06
25,1.0,5.412916834757198e-06
26,1.0,4.593804987962358e-06
27,1.0,3.643933041530545e-06
28,1.0,3.1815086458664155e-06
29,1.0,2.812638285831781e-06
30,1.0,2.561767132647219e-06
31,1.0,2.3043446617521113e-06
32,1.0,2.2208375867194263e-06
33,1.0,2.058266773019568e-06
34,1.0,1.9472950043564197e-06
35,1.0,1.85284602594038e-06
36,1.0,1.7733177628542762e-06
37,1.0,1.7168756585306255e-06
38,1.0,1.6689868971297983e-06
39,1.0,1.6089419432319119e-06
