epoch,accuracy,loss
0,0.8378496170043945,0.12681949138641357
1,0.9185343980789185,0.07272691279649734
2,0.9324851632118225,0.060510583221912384
3,0.9430142641067505,0.05268089845776558
4,0.951292872428894,0.04646076261997223
5,0.9578032493591309,0.04132078215479851
6,0.9633835554122925,0.03679053112864494
7,0.9686538577079773,0.03273576870560646
8,0.9725003242492676,0.029389845207333565
9,0.976542055606842,0.025920478627085686
10,0.9803311228752136,0.022988058626651764
11,0.9836379885673523,0.020335985347628593
12,0.986600399017334,0.017748814076185226
13,0.9888623356819153,0.01572878658771515
14,0.9903091192245483,0.013820511288940907
15,0.991951048374176,0.012172886170446873
16,0.992846667766571,0.010680289939045906
17,0.9938915371894836,0.00939308200031519
18,0.9943967461585999,0.008438054472208023
19,0.9948675036430359,0.007585091050714254
20,0.9951316118240356,0.006800086237490177
21,0.9954990148544312,0.0061654988676309586
22,0.9956023693084717,0.00567554822191596
23,0.9957975745201111,0.005196176934987307
24,0.9957401156425476,0.0048570772632956505
25,0.9959927201271057,0.004539390094578266
26,0.9960271716117859,0.004281311761587858
27,0.9961649775505066,0.004032066557556391
28,0.9961305260658264,0.0038497084751725197
29,0.9962109327316284,0.003663580399006605
30,0.9963372349739075,0.0035170840565115213
31,0.996279776096344,0.0033942973241209984
32,0.9963257312774658,0.0032777530141174793
33,0.9962683320045471,0.0031959330663084984
34,0.9963716268539429,0.0031057775486260653
35,0.9963372349739075,0.0030220348853617907
36,0.9964290857315063,0.002970718778669834
37,0.9965209364891052,0.002912078518420458
38,0.9965209364891052,0.0028614038601517677
39,0.9964635372161865,0.002818531123921275
